Date,CNY=X,OMR=X,IRR=X,THB=X,SYP=X,MYR=X,YER=X,VND=X,ILS=X,JPY=X,LKR=X,IQD=X,PKR=X,KWD=X,KHR=X,UZS=X,SGD=X,INR=X,BDT=X,PHP=X,JOD=X,LAK=X,IDR=X,KRW=X,KZT=X,AED=X,BHD=X,LBP=X,TRY=X,TMT=X,SAR=X,MVR=X,QAR=X,MMK=X,NPR=X,BND=X,AFN=X
5/3/2007,7.7,0.38,8927,32.59,50.23,3.42,174.87,15495,4.04,120.36,107.12,1213.5,60.61,0.29,3844.6,712.35,1.52,40.93,67.28,47.44,0.7,9294.9,9041.3,926.61,144.94,3.67,0.36,1455,1.35,,3.75,12.67,3.51,6.19,62.33,1.51,
5/4/2007,7.7,0.38,8872.3,32.58,49.92,3.42,174.87,15494,4.03,120.27,106.67,1213.6,60.59,0.29,3821.5,712.35,1.52,40.51,66.87,47.37,0.7,9295.6,8946.7,926.67,143.75,3.67,0.36,1446.1,1.34,,3.75,12.67,3.49,6.19,61.95,1.49,
5/7/2007,7.7,0.38,8880,32.45,49.96,3.42,198.05,15429,4,120.05,106.98,1207.8,60.2,0.29,3829.7,712.35,1.51,40.7,67.06,47.18,0.7,9262,8948.2,922.47,143.66,3.67,0.36,1449.4,1.33,,3.75,12.68,3.49,6.17,62.01,1.49,
5/8/2007,7.69,0.38,8902.6,32.3,50.08,3.4,198.05,15450,3.97,119.99,106.88,1206.7,60.59,0.29,3854.1,712.35,1.52,40.69,67.03,47.07,0.7,9252,8871.5,921.3,144.94,3.67,0.38,1511,1.33,,3.75,12.67,3.64,6.17,62.16,1.49,
5/9/2007,7.68,0.38,8890.1,32.45,50.01,3.41,198.05,15424,3.96,120.11,106.77,1206.1,60.53,0.29,3840.6,712.35,1.51,40.61,66.91,47,0.7,9248.9,8805.6,924.22,144.89,3.67,0.36,1448.9,1.33,,3.75,12.68,3.49,6.16,62.07,1.5,
5/10/2007,7.68,0.38,8925.2,32.45,50.22,3.41,174.87,15489,3.97,119.84,107.28,1209,60.53,0.29,3865.1,712.35,1.52,41.22,67.1,47,0.7,9284.4,8759.8,926.06,145.34,3.67,0.36,1459.5,1.34,,3.75,12.69,3.51,6.19,62.32,1.5,
5/11/2007,7.67,0.38,8859.4,32.82,49.85,3.41,174.87,15493,3.97,120.19,106.46,1209.4,60.49,0.29,3846.9,712.35,1.52,40.67,66.57,47.07,0.7,9287.2,8777.2,925.68,144.94,3.67,0.36,1443.4,1.33,,3.75,12.69,3.48,6.19,61.86,1.49,
5/14/2007,7.67,0.38,8894.7,33.1,50.04,3.4,174.87,15430,3.96,120.32,106.93,1204.2,60.5,0.29,3862.7,712.35,1.52,40.65,66.83,46.98,0.7,9244.9,8791.5,923.41,144.99,3.67,0.36,1449.9,1.33,,3.75,,3.5,6.17,62.12,1.49,
5/15/2007,7.67,0.38,8838.8,33.1,49.72,3.4,198.05,15430,3.94,120.22,106.36,1204,60.15,0.29,3836.5,712.35,1.52,40.88,66.46,46.98,0.7,9243.8,8791,923.76,143.72,3.67,0.36,1510.7,1.32,,3.75,12.68,3.48,6.17,61.71,1.49,
5/16/2007,7.67,0.38,8939.3,33.19,50.29,3.4,198.06,15504,3.93,120.72,107.49,1208.6,60.15,0.29,3880,712.35,1.52,40.76,67.23,46.63,0.7,9281.4,8797.1,922.97,145.28,3.67,0.36,1462.6,1.32,,3.75,12.66,3.51,6.2,62.42,1.51,
5/17/2007,7.67,0.38,8956.5,32.99,50.39,3.28,198.05,16030,3.96,121.29,107.63,1210.4,60.73,0.29,3887.4,712.35,1.52,40.53,67.33,46.63,0.7,9294.1,8785.4,890.42,145.44,3.67,0.37,1511.2,1.32,,3.75,12.67,3.64,6.21,62.53,1.51,
5/18/2007,7.66,0.38,8861.3,32.58,49.86,3.4,198.1,15433,3.99,121.06,106.48,1200.4,60.58,0.29,3847.8,712.35,1.53,40.31,66.61,46.46,0.7,9216.7,8807.3,932.75,144.58,3.67,0.36,1444.5,1.32,,3.74,12.69,3.48,6.16,61.87,1.5,
5/21/2007,7.65,0.38,8881.2,33,49.93,3.24,198.05,15414,4,121.47,106.6,1199,60.68,0.29,3852.1,712.35,1.53,40.53,66.79,46.12,0.7,9205.6,8741.5,928.35,144.79,3.67,0.36,1446.5,1.32,,3.75,12.68,3.64,6.15,62.01,1.5,
5/22/2007,7.64,0.38,8875.4,32.7,49.93,3.39,198.06,15418,3.96,121.64,106.68,1200.1,60.65,0.29,3852.4,712.35,1.53,40.54,66.89,45.66,0.7,9217.6,8753.7,929.72,144.78,3.67,0.36,1452.9,1.32,,3.75,12.69,3.49,6.16,61.46,1.51,
5/23/2007,7.64,0.38,8885.4,32.85,49.99,3.39,198.15,15439,3.97,121.52,106.67,1200.3,60.68,0.29,3856.8,712.35,1.53,40.49,66.79,45.77,0.7,9217.1,8719.4,931.41,144.82,3.67,0.36,1448.2,1.32,,3.75,,3.49,6.16,61.53,1.51,
5/24/2007,7.64,0.38,9077.7,32.48,51.2,3.39,198.06,15783,4.01,121.36,108.73,1237.3,60.63,0.29,3935.5,712.35,1.53,40.49,67.74,45.78,0.7,9410.3,8783.9,931.41,148.18,3.67,0.37,1483.3,1.33,,3.75,12.69,3.57,6.3,63.29,1.51,
5/25/2007,7.64,0.38,9062.5,32.58,51.13,3.39,198.15,15794,4.04,121.76,108.55,1237.9,60.63,0.29,3929.4,712.35,1.53,40.22,67.6,45.97,0.7,9416.6,8782.3,927.27,148.01,3.67,0.37,1476.2,1.32,,3.75,12.69,3.56,6.3,63.18,1.51,
5/28/2007,7.64,0.38,9062.5,32.85,51.14,3.33,174.87,15762,4.01,121.7,108.59,1235.5,60.72,0.29,3930.1,712.35,1.53,40.51,67.63,45.78,0.7,9394.7,8780.3,912.1,148.05,3.67,0.37,1476.7,1.32,,3.75,,3.56,6.29,63.19,1.51,
5/29/2007,7.64,0.38,9097.6,32.59,51.32,3.4,198.05,15818,4.03,121.59,109,1240.3,60.63,0.29,3944.5,712.35,1.53,40.37,68.04,46,0.7,9427.7,8783.6,931.41,150.04,3.67,0.37,1482.3,1.32,,3.75,12.69,3.58,6.31,63.43,1.51,
5/30/2007,7.64,0.38,9073.5,32.85,51.16,3.4,198.05,15786,4.05,121.59,108.62,1235.5,60.35,0.29,3930.1,712.35,1.53,40.53,67.68,45.78,0.7,9393.8,8827.3,931.41,149.86,3.67,0.37,1511.1,1.32,,3.75,12.69,3.57,6.29,63.27,1.51,
5/31/2007,7.64,0.38,9058.9,32.69,51.12,3.4,198.15,15782,4.06,121.75,108.53,1236,60.71,0.29,3928.5,712.35,1.53,40.55,67.63,45.78,0.7,9391.3,8818.9,931.41,149.99,3.67,0.37,1481.3,1.31,,3.75,12.69,3.56,6.29,63.17,1.51,
6/1/2007,7.64,0.38,9067.2,32.98,51.15,3.4,198.05,15785,4.06,122.13,108.48,1236.4,60.6,0.29,3935.4,712.35,1.53,40.22,67.63,46.05,0.7,9386.6,8817.6,927.51,149.69,3.67,0.38,1511,1.3,,3.75,12.68,3.64,6.29,63.19,1.51,
6/4/2007,7.64,0.38,9053.5,32.61,51.08,3.39,198.15,15769,4.06,121.72,108.32,1236.5,60.61,0.29,3923.4,712.35,1.53,40.13,67.53,45.37,0.7,9398.5,8766.7,931.41,149.22,3.67,0.37,1474.5,1.3,,3.75,12.69,3.56,6.29,62.62,1.51,
6/5/2007,7.63,0.38,9065.3,32.7,51.14,3.41,174.87,15794,4.08,121.34,108.46,1235.4,60.3,0.29,3930.6,712.35,1.53,40.16,67.72,45.72,0.7,9400.9,8746.6,926.03,148.94,3.67,0.38,1482.4,1.31,,3.75,12.8,3.56,6.29,62.7,1.51,
6/6/2007,7.63,0.38,9087.9,32.69,51.24,3.42,198.05,15824,4.11,121.01,108.69,1239.2,60.66,0.29,3936.6,712.35,1.53,40.49,67.8,45.82,0.7,9418.3,8804.2,931.41,148.8,3.67,0.38,1480,1.32,,3.75,12.68,3.63,6.3,62.87,1.52,
6/7/2007,7.64,0.38,9101.2,32.4,51.35,3.43,198.05,15858,4.16,120.88,108.96,1241.7,60.62,0.29,3946.1,712.35,1.54,40.45,67.92,45.86,0.7,9435.6,8870.5,927.84,149.1,3.67,0.37,1487.9,1.32,,3.75,12.68,3.58,6.32,62.95,1.52,
6/8/2007,7.64,0.38,9058.5,32.62,51.1,3.46,174.87,15959,4.21,121.71,108.41,1249.3,60.63,0.29,3927.6,712.35,1.54,40.76,67.52,46.55,0.7,9493.3,9096.4,929.84,149.05,3.67,0.37,1474.2,1.34,,3.75,12.69,3.56,6.36,62.58,1.52,
6/11/2007,7.66,0.38,9056.4,32.3,51.1,3.47,198.15,15787,4.18,121.76,108.6,1236.3,60.65,0.29,3927.3,712.35,1.54,40.51,67.47,46.45,0.7,9394.5,9072.2,931.41,149.38,3.67,0.37,1480.8,1.33,,3.75,12.68,3.56,6.29,62.65,1.52,
6/12/2007,7.63,0.38,9094.2,32.21,51.31,3.45,174.87,15855,4.21,121.62,108.95,1240.6,60.5,0.29,3941.6,712.35,1.54,40.57,67.62,46.1,0.7,9431.2,9105.9,931.41,150.02,3.67,0.37,1481.7,1.33,,3.75,,3.58,6.31,63.4,1.52,
6/13/2007,7.62,0.38,9050.9,32.3,51.07,3.47,174.87,15871,4.18,122.57,108.35,1241.9,60.5,0.29,3921,712.35,1.54,40.55,67.16,46.55,0.7,9440.4,9065.6,931.41,149.32,3.67,0.37,1473.4,1.33,,3.75,12.68,3.55,6.32,63.05,1.52,
6/14/2007,7.62,0.38,9087.8,32.3,51.16,3.46,198.05,15816,4.16,122.96,108.68,1236.2,60.59,0.29,3932.2,712.35,1.54,40.56,67.43,46.42,0.7,9402.9,9091.6,931.41,149.63,3.67,0.37,1482.5,1.32,,3.75,12.69,3.56,6.29,63.73,1.52,
6/15/2007,7.61,0.38,9029.2,32.49,50.84,3.45,174.87,15812,4.17,123.4,107.96,1235.7,60.61,0.29,3905.2,712.35,1.54,40.46,67,46.03,0.7,9400.4,9030.4,926.43,149.55,3.67,0.37,1468.2,1.3,,3.75,12.68,3.54,6.29,63.32,1.52,
6/18/2007,7.62,0.38,9092.5,32.5,51.18,3.42,198.15,15836,4.15,123.68,108.61,1234.7,60.59,0.29,3930.2,712.35,1.54,40.44,67.72,45.65,0.7,9408.6,9005.2,931.41,150.01,3.67,0.37,1481.9,1.29,,3.75,12.67,3.56,6.29,63.75,1.52,
6/19/2007,7.61,0.38,9078.2,31.94,51.1,3.43,174.87,15807,4.17,123.42,108.5,1233.5,60.1,0.29,3924.8,712.35,1.54,40.65,67.45,45.87,0.7,9412.1,9000.5,926.01,150.04,3.67,0.37,1479.6,1.3,,3.75,,3.56,6.28,63.65,1.52,
6/20/2007,7.61,0.38,9112.7,32.07,51.3,3.44,174.87,15859,4.21,123.47,109,1236.7,60.1,0.29,3942.4,712.35,1.54,40.48,67.65,45.78,0.71,9455.1,8943.3,931.41,151.01,3.67,0.37,1481.3,1.29,,3.75,12.68,3.57,6.31,63.89,1.52,
6/21/2007,7.61,0.38,9076.6,32.04,51.13,3.46,174.87,15873,4.22,123.74,108.63,1237.8,60.72,0.29,3927.9,712.35,1.54,40.53,67.55,45.95,0.7,9463.3,8946,926.64,150.49,3.67,0.37,1476.6,1.3,,3.75,,3.56,6.31,63.65,1.52,
6/22/2007,7.61,0.38,9062.2,32.16,51.02,3.44,198.15,15816,4.22,123.69,108.41,1231.7,60.65,0.29,3919,712.35,1.54,40.49,67.4,46.05,0.7,9426.6,8991.3,924.92,150.01,3.67,0.38,1511,1.3,,3.75,12.69,3.64,6.29,63.55,1.52,
6/25/2007,7.61,0.38,9096,32.5,51.2,3.46,174.87,15838,4.25,123.58,108.81,1230,60.61,0.29,3935.2,712.35,1.54,40.65,67.65,45.65,0.7,9426.5,8994,931.41,149.72,3.67,0.37,1482,1.31,,3.75,,3.56,6.29,63.78,1.52,
6/26/2007,7.61,0.38,9088.3,31.79,51.19,3.48,174.87,15832,4.28,123.04,109.02,1229.7,60.25,0.29,3934.2,712.35,1.54,40.75,67.68,46.2,0.7,9431.8,9083.5,931.41,149.54,3.67,0.37,1478.1,1.32,,3.75,12.68,3.57,6.3,63.72,1.52,
6/27/2007,7.61,0.38,9081.5,31.5,51.11,3.48,198.05,15848,4.26,123.15,109.12,1230.9,60.25,0.29,3928.4,712.35,1.54,40.82,67.5,46.45,0.7,9439.5,9064.9,925.16,149.05,3.67,0.37,1481.4,1.33,,3.75,,3.56,6.3,63.68,1.52,
6/28/2007,7.61,0.38,9089,31.44,51.17,3.47,198.1,15835,4.25,123.16,109.32,1230.1,60.5,0.29,3930.6,712.35,1.53,40.71,67.58,46.27,0.7,9437.9,9084.8,931.41,149.96,3.67,0.37,1484.8,1.31,,3.75,12.68,3.57,6.3,63.82,1.52,
6/29/2007,7.6,0.38,9058.6,31.66,50.99,3.45,198.1,15865,4.24,123.16,108.78,1230.6,60.48,0.29,3919,712.35,1.53,40.53,67.24,46.18,0.7,9441.8,9025.1,921.56,149.48,3.67,0.37,1472.6,1.3,,3.74,12.68,3.55,6.31,63.51,1.51,
7/2/2007,7.59,0.38,9055.6,31.49,50.98,3.43,174.87,15840,4.2,122.23,108.76,1227.2,60.48,0.29,3916.1,712.35,1.52,40.53,67.18,45.76,0.7,9431,9005.2,920.02,149.15,3.67,0.37,1472.2,1.29,,3.75,12.69,3.55,6.3,63.3,1.5,
7/3/2007,7.58,0.38,9086.6,31.6,51.17,3.45,174.87,15838,4.18,122.47,109.13,1227.4,59.9,0.29,3931.1,712.35,1.52,40.35,67.51,45.71,0.7,9424.6,9000.4,917.26,149.43,3.67,0.38,1511,1.29,,3.75,12.68,3.64,6.29,63.22,1.5,
7/4/2007,7.59,0.38,9087.7,31.24,51.18,3.45,174.87,15836,4.18,122.66,109.21,1227.7,59.9,0.29,3931.4,712.35,1.52,40.41,67.51,45.95,0.7,9428.1,8998.4,919.17,149.44,3.67,0.37,1478.3,1.28,,3.75,,3.57,6.3,63.22,1.5,
7/5/2007,7.59,0.38,9128.6,31.05,51.39,3.44,198.05,15900,4.23,122.95,109.77,1232.4,60.35,0.29,3947.5,712.35,1.52,40.4,67.66,45.65,0.7,9462.2,9005.3,920.54,150.13,3.67,0.37,1483.9,1.29,,3.75,12.68,3.58,6.32,63.5,1.51,
7/6/2007,7.59,0.38,9072.1,31.29,51.06,3.45,198.05,15898,4.24,123.36,109.11,1232.4,60.36,0.29,3921.9,712.35,1.52,40.31,67.24,45.9,0.7,9461.8,9037.2,918.23,149.28,3.67,0.37,1474.8,1.28,,3.75,12.68,3.56,6.32,63.11,1.5,
7/9/2007,7.59,0.38,9098.6,31.56,51.22,3.44,198.05,15850,4.21,123.37,109.4,1228.1,60.4,0.29,3935.8,712.35,1.52,40.23,67.39,45.87,0.7,9416.4,9014.2,919.83,149.72,3.67,0.37,1483.9,1.28,,3.75,12.69,3.57,6.3,63.28,1.5,
7/10/2007,7.57,0.38,9016.5,31.14,50.73,3.43,198.05,16130,4.22,121.29,108.38,1228.1,60.38,0.29,3899.2,712.35,1.52,40.17,66.75,45.88,0.7,9416,8963,915.85,148.08,3.67,0.37,1511,1.28,,3.75,12.68,3.64,6.3,62.7,1.49,
7/11/2007,7.55,0.38,9101,30.5,51.21,3.45,198.05,15846,4.25,122.27,109.63,1227.4,60.4,0.29,3938,712.35,1.52,40.31,67.41,45.85,0.7,9412.2,9031.4,918.32,149.33,3.67,0.37,1479.8,1.28,,3.75,12.69,3.57,6.3,63.28,1.5,
7/12/2007,7.56,0.38,9113.3,30.75,51.26,3.45,198.05,15864,4.26,122.4,109.57,1227.2,60.4,0.29,3935.3,712.35,1.52,40.45,67.36,45.85,0.7,9400.8,9049,916.33,149.62,3.67,0.37,1478.8,1.27,,3.75,12.68,3.57,6.3,63.35,1.5,
7/13/2007,7.56,0.38,9082.9,30.45,50.75,3.44,198.05,15855,4.27,121.9,109.44,1228,60.43,0.29,3929.8,712.35,1.52,40.2,67.27,45.65,0.7,9406.6,9014.7,916.3,149.45,3.67,0.37,1476.7,1.26,,3.75,12.68,3.56,6.3,63.69,1.5,
7/16/2007,7.56,0.38,9108.6,29.39,50.87,3.44,198.05,15869,4.28,121.8,109.76,1229,59.75,0.29,3941,712.35,1.52,40.17,67.43,45.39,0.7,9384.8,9038.1,917.61,149.99,3.67,0.37,1481,1.27,,3.75,12.68,3.57,6.31,63.81,1.5,
7/17/2007,7.55,0.38,9088.2,29.94,50.7,3.44,198.05,15864,4.27,122,109.54,1228.7,60.44,0.29,3930.1,712.35,1.52,40.29,67.24,44.98,0.7,9382,9032.2,916.78,149.38,3.67,0.37,1477.4,1.27,,3.75,12.67,3.56,6.31,63.73,1.5,
7/18/2007,7.56,0.38,9080.2,29.7,50.64,3.45,198.05,15820,4.26,121.9,109.44,1224.9,60.3,0.29,3928.2,712.35,1.52,40.33,67.19,45.14,0.7,9343.1,9087,915.45,149.77,3.67,0.37,1481,1.27,,3.75,12.68,3.56,6.29,63.66,1.5,
7/19/2007,7.55,0.38,9104.3,29.9,50.78,3.44,198.06,15870,4.22,122.11,109.8,1228.6,60.38,0.29,3937.6,712.35,1.51,40.19,67.39,44.75,0.7,9371.3,9092.9,915.71,149.89,3.67,0.37,1485.5,1.26,,3.75,12.67,3.57,6.31,63.61,1.5,
7/20/2007,7.56,0.38,9067.5,29.68,50.57,3.41,198.05,15870,4.22,121.27,109.32,1228.6,60.37,0.29,3921.1,712.35,1.51,40.13,67.13,44.5,0.7,9371.3,9070.2,914.05,149.48,3.67,0.37,1474.6,1.27,,3.75,12.68,3.56,6.3,63.4,1.49,
7/23/2007,7.55,0.38,9084.7,29.15,50.69,3.41,198.05,15852,4.2,121.05,109.66,1226.6,60.44,0.29,3930.7,712.35,1.51,40.05,67.34,44.62,0.7,9360.7,9078.1,915.21,149.9,3.67,0.37,1479,1.24,,3.75,12.69,3.57,6.3,63.58,1.49,
7/24/2007,7.55,0.38,9082.8,29.85,50.68,3.4,198.15,15840,4.2,120.11,109.51,1225.6,60.44,0.29,3928.5,712.35,1.5,40.22,67.23,44.8,0.7,9354.4,9028.8,912.97,150.03,3.67,0.37,1476.9,1.24,,3.75,12.68,3.57,6.29,63.53,1.49,
7/25/2007,7.55,0.38,9098.2,30.06,50.71,3.42,198.06,15859,4.24,120.46,109.65,1226,60.43,0.28,3934.6,712.35,1.51,40.23,67.29,44.62,0.7,9362.4,9082.3,911.91,150.51,3.67,0.37,1484.5,1.25,,3.75,12.69,3.57,6.3,63.6,1.49,
7/26/2007,7.56,0.38,9080.5,29.58,50.54,3.43,198.06,15866,4.3,118.46,109.43,1226.5,60.38,0.28,3928,712.35,1.52,40.18,67.11,45.21,0.7,9367.2,9062.8,916.01,150.51,3.67,0.37,1476.2,1.3,,3.75,12.68,3.56,6.3,62.71,1.49,
7/27/2007,7.55,0.38,9090.2,29.95,50.61,3.46,198.05,15853,4.33,118.96,109.7,1224.5,59.25,0.28,3933.2,712.35,1.52,40.32,67.27,45.5,0.7,9363.8,9138.6,921.41,151.77,3.67,0.37,1479.7,1.3,,3.75,,3.57,6.3,63.28,1.5,
7/30/2007,7.56,0.38,9067.2,29.6,50.47,3.45,198.1,15855,4.32,119.15,109.34,1221.8,60.4,0.28,3923.2,712.35,1.51,40.45,67.05,45.24,0.7,9350.7,9187.1,920.3,151.34,3.67,0.37,1475.1,1.28,,3.75,12.65,3.56,6.29,63.12,1.49,
7/31/2007,7.56,0.38,9098.4,29.6,50.63,3.46,198.05,15873,4.31,118.42,109.73,1222.7,59.9,0.28,3938.9,712.35,1.52,40.4,67.29,45.24,0.7,9364.1,9213.6,920.44,151.54,3.67,0.37,1484.6,1.28,,3.75,,3.57,6.3,63.33,1.5,
8/1/2007,7.56,0.38,9067.3,29.6,50.44,3.47,198.15,15893,4.33,118.98,109.41,1224.1,60.42,0.28,3927.5,712.35,1.52,40.37,67.09,45.72,0.7,9375.8,9294,931.41,151.12,3.67,0.37,1475.9,1.29,,3.75,12.64,3.56,6.31,63.16,1.5,
8/2/2007,7.56,0.38,9065.1,29.7,50.39,3.46,198.05,15853,4.32,119.14,109.35,1220.3,60.4,0.28,3922.8,712.35,1.52,40.15,67.04,45.24,0.7,9348.1,9273.6,920.78,151.23,3.67,0.37,1479.8,1.27,,3.75,12.65,3.56,6.29,63.11,1.5,
8/3/2007,7.55,0.38,9029.4,29.95,50.17,3.46,198.1,15821,4.31,118.04,108.92,1215.5,59.95,0.28,3906,712.35,1.52,40.19,66.74,45.25,0.7,9334.1,9220.8,921.86,151.07,3.67,0.37,1468.1,1.29,,3.75,,3.54,6.28,62.84,1.49,
8/6/2007,7.55,0.38,9089.4,30.03,50.43,3.46,198.15,15870,4.31,118.82,109.72,1218.3,60.4,0.28,3937.8,712.35,1.51,40.19,67.31,45.3,0.7,9367.7,9213.1,922.09,152.37,3.67,0.37,1482.9,1.27,,3.75,,3.57,6.3,63.29,1.5,
8/7/2007,7.56,0.38,9121.1,30.31,50.56,3.47,198.15,15936,4.29,118.8,110.12,1221.6,59.5,0.28,3952.6,712.35,1.51,40.34,67.46,45.13,0.7,9402.1,9250,922.13,152.75,3.67,0.37,1483.8,1.27,,3.75,,3.58,6.32,63.49,1.5,
8/8/2007,7.57,0.38,9064.5,30.75,50.15,3.46,198.15,15924,4.26,119.69,109.54,1220.5,59.5,0.28,3927.9,712.35,1.51,40.23,67.11,45.13,0.7,9394.6,9209.1,923.53,152.22,3.67,0.37,1476,1.25,,3.75,,3.56,6.31,63.1,1.49,
8/9/2007,7.56,0.38,9128.6,31.18,50.51,3.48,198.15,15955,4.26,118.29,110.23,1222.6,60.6,0.28,3955.8,712.35,1.52,40.44,67.52,45.15,0.7,9414.8,9296,923.47,153.3,3.67,0.37,1485,1.28,,3.75,,3.58,6.32,63.54,1.5,
8/10/2007,7.56,0.38,9067.7,31.49,50.17,3.48,198.05,15976,4.26,118.51,109.46,1224.2,60.4,0.28,3929.4,712.35,1.52,40.4,67.01,45.55,0.7,9427.3,9286.9,930.65,152.45,3.67,0.37,1474,1.29,,3.75,12.66,3.56,6.33,63.12,1.5,
8/13/2007,7.57,0.38,9115.6,31.33,50.43,3.48,198.05,15963,4.21,118.21,110.08,1220.8,60,0.28,3950.2,712.35,1.52,40.35,67.42,45.7,0.7,9401.5,9350.1,929.28,153.51,3.67,0.37,1482.7,1.29,,3.75,12.66,3.58,6.31,63.38,1.51,
8/14/2007,7.57,0.38,9117.4,31.7,50.43,3.49,198.05,15968,4.23,117.42,110.12,1220.9,60.4,0.28,3946.3,712.35,1.53,40.65,67.57,45.7,0.7,9406.4,9402.6,934.34,153.51,3.67,0.37,1487.9,1.31,,3.75,12.66,3.58,6.32,63.45,1.51,
8/15/2007,7.57,0.38,9124.5,31.7,50.48,3.5,198.15,15997,4.21,116.32,110.23,1222,60.4,0.28,3950.1,712.35,1.53,40.88,67.53,46.1,0.7,9414.7,9437.3,931.41,153.68,3.67,0.37,1489.3,1.34,,3.75,12.67,3.58,6.32,63.52,1.52,
8/16/2007,7.59,0.38,9058.9,32.97,50.12,3.5,198.05,16013,4.23,114.06,109.45,1222.9,60.41,0.28,3919.9,712.35,1.53,41.09,67.01,46.23,0.7,9421.7,9457.3,943.87,152.83,3.67,0.37,1478.9,1.4,,3.75,12.66,3.56,6.33,63.06,1.52,
8/17/2007,7.59,0.38,9057.2,33.2,50.11,3.51,198.05,15905,4.23,114.25,109.6,1214.3,60.6,0.28,3919,712.35,1.53,40.99,66.86,46.76,0.7,9374.8,9464.5,949.41,152.49,3.67,0.37,1474.9,1.35,,3.75,12.66,3.56,6.28,63.11,1.51,
8/20/2007,7.58,0.38,9098.2,32.77,50.31,3.49,198.1,15966,4.19,114.84,109.87,1216.8,60.05,0.28,3936.6,712.35,1.53,41.02,67.33,46.65,0.71,9403.1,9383.7,941.68,153.03,3.67,0.37,1479.2,1.36,,3.75,12.66,3.57,6.3,63.33,1.51,
8/21/2007,7.58,0.38,9110.3,32.95,50.43,3.5,198.45,16001,4.18,114.15,111.5,1219.9,60.05,0.28,3954.3,712.35,1.53,40.96,67.42,46.77,0.71,9427,9441.5,944.36,153.33,3.67,0.38,1482.9,1.35,,3.75,12.67,3.64,6.32,63.37,1.51,
8/22/2007,7.59,0.38,9030.9,32.2,50.03,3.48,198.45,16002,4.16,115.62,111.5,1220.1,60.05,0.28,3924.2,712.35,1.52,40.96,67.02,46.4,0.71,9428.1,9378.8,941.98,152.63,3.67,0.38,1475.8,1.33,,3.75,12.66,3.64,6.32,62.94,1.5,
8/23/2007,7.57,0.38,9087,32.53,50.35,3.48,198.55,15973,4.16,116.02,110.3,1217.6,60.56,0.28,3947.9,712.35,1.52,40.78,67.24,46.54,0.7,9438.1,9351.6,941.08,153.61,3.67,0.38,1480.3,1.33,,3.75,12.67,3.64,6.3,64.65,1.51,
8/24/2007,7.56,0.38,9037.9,32.91,50.08,3.48,198.25,15973,4.17,116.38,110.06,1217.7,60.62,0.28,3926.1,712.35,1.52,40.84,66.89,46.58,0.7,9439.5,9381.6,939.09,153.36,3.67,0.37,1472.3,1.32,,3.75,12.66,3.55,6.3,64.3,1.5,
8/27/2007,7.55,0.38,9085.7,32.6,50.35,3.48,,15969,4.14,115.55,110.88,1217,60.2,0.28,3950,712.35,1.52,40.9,67.48,46.55,0.7,9452.3,9401.6,938.05,154.33,3.67,0.37,1485.6,1.32,,3.75,,3.57,6.31,64.64,1.5,
8/28/2007,7.55,0.38,9124.5,32.6,50.55,3.5,198.3,16035,4.13,114.34,112.3,1221.8,60.2,0.28,3965.6,712.35,1.53,40.89,67.71,46.63,0.7,9487.8,9427.5,940.29,154.82,3.67,0.38,1486.3,1.34,,3.75,,3.59,6.33,64.92,1.51,
8/29/2007,7.54,0.38,9045,32.6,50.12,3.5,198.25,16059,4.12,115.84,112.3,1223.6,60.2,0.28,3932,712.35,1.52,40.9,67.17,46.63,0.7,9504.2,9376.5,940.65,153.88,3.67,0.37,1473.4,1.31,,3.75,,3.56,6.34,64.35,1.5,
8/30/2007,7.53,0.38,9059.4,32.5,50.19,3.5,198.3,15922,4.13,115.94,110.75,1213.1,60.67,0.28,3937,712.35,1.52,40.99,67.27,46.7,0.7,9431.2,9420.5,939.78,154,3.67,0.37,1475.9,1.3,,3.75,12.65,3.56,6.29,64.45,1.5,
8/31/2007,7.53,0.38,9092.4,32.52,50.38,3.5,198.25,15979,4.11,115.77,111.19,1219,60.66,0.28,3951.8,712.35,1.52,40.58,67.6,46.38,0.7,9476.6,9454.5,937.1,154.6,3.67,0.37,1483,1.29,,3.75,12.66,3.58,6.32,64.76,1.51,
9/3/2007,7.53,0.38,9090.7,32.1,50.37,3.5,198.2,15959,4.13,115.78,110.92,1216.5,60.62,0.28,3946.3,712.35,1.52,40.79,67.46,46.44,0.7,9448.1,9471.2,931.41,152.64,3.67,0.37,1485.5,1.29,,3.75,,3.64,6.3,64.67,1.51,
9/4/2007,7.54,0.38,9107.8,32.1,50.17,3.5,198.3,15970,4.12,116.24,112.8,1217.1,60.62,0.28,3933.3,712.35,1.53,40.72,67.3,46.44,0.7,9453.3,9370,937.31,152.04,3.67,0.37,1474.8,1.29,,3.75,,3.64,6.31,64.43,1.5,
9/5/2007,7.54,0.38,9086.6,32.5,50.07,3.51,198.35,15886,4.13,115.12,110.57,1211.3,60.59,0.28,3925.7,712.35,1.53,40.83,67.09,46.44,0.7,9408.5,9396.9,937.89,150.51,3.67,0.37,1477.6,1.3,,3.75,12.67,3.64,6.28,64.29,1.5,
